"State","Latitude","Longitude","Elevation_in_Meters","Species","Phenophase_Status","AGDD","Tmax","Tmin","year","month","day","date","doy"
"MD",38.982372,-76.939468,31,"yedoensis",0,306.75,9.5,-1,2018,3,5,2018-03-05,64
"MD",38.985867,-76.947266,51,"yedoensis",0,300.5,9,-1.5,2018,3,5,2018-03-05,64
"MD",38.984295,-76.944366,50,"yedoensis",0,300.5,9,-1.5,2018,3,5,2018-03-05,64
"OR",44.935444,-123.031776,46,"serrulata",0,417.5,12.5,-0.5,2018,3,6,2018-03-06,65
"MD",38.984661,-76.93821,24,"yedoensis",0,309.25,7.5,-2.5,2018,3,6,2018-03-06,65
"MD",38.991508,-76.950378,40,"yedoensis",0,302.75,7.5,-2.5,2018,3,6,2018-03-06,65
"MD",38.983994,-76.935974,21,"yedoensis",0,309.25,7.5,-2.5,2018,3,6,2018-03-06,65
"MD",38.984314,-76.940369,38,"yedoensis",0,309.25,7.5,-2.5,2018,3,6,2018-03-06,65
"MD",38.982372,-76.939468,31,"yedoensis",0,309.25,7.5,-2.5,2018,3,6,2018-03-06,65
"MD",38.992157,-76.943802,37,"yedoensis",1,303,7.5,-2.5,2018,3,6,2018-03-06,65
"MD",38.988239,-76.943115,40,"yedoensis",0,303,7.5,-2.5,2018,3,6,2018-03-06,65
"MD",38.986008,-76.938278,26,"yedoensis",0,309.25,7.5,-2.5,2018,3,6,2018-03-06,65
"MD",38.989643,-76.940872,26,"yedoensis",0,303,7.5,-2.5,2018,3,6,2018-03-06,65
"MD",38.984295,-76.944366,50,"yedoensis",0,303,7.5,-2.5,2018,3,6,2018-03-06,65
"DC",38.909508,-77.07354,40,"serrulata",0,309.5,7.5,-0.5,2018,3,7,2018-03-07,66
"DC",38.908012,-77.072189,41,"serrulata",0,309.33,8.68,-0.68,2018,3,7,2018-03-07,66
"MD",38.984661,-76.93821,24,"yedoensis",0,313,7.5,0,2018,3,7,2018-03-07,66
"MD",38.982372,-76.939468,31,"yedoensis",0,313,7.5,0,2018,3,7,2018-03-07,66
"MD",38.988239,-76.943115,40,"yedoensis",0,306.25,7,-0.5,2018,3,7,2018-03-07,66
"MD",38.985867,-76.947266,51,"yedoensis",0,306.25,7,-0.5,2018,3,7,2018-03-07,66
"MD",38.986008,-76.938278,26,"yedoensis",0,313,7.5,0,2018,3,7,2018-03-07,66
"MD",38.984295,-76.944366,50,"yedoensis",0,306.25,7,-0.5,2018,3,7,2018-03-07,66
"MD",38.98613,-76.938805,26,"yedoensis",0,313,7.5,0,2018,3,7,2018-03-07,66
"MD",38.984661,-76.93821,24,"yedoensis",0,316.75,7.5,0,2018,3,8,2018-03-08,67
"MD",38.984314,-76.940369,38,"yedoensis",0,316.75,7.5,0,2018,3,8,2018-03-08,67
"MD",38.989643,-76.940872,26,"yedoensis",0,312.75,6.5,-0.5,2018,3,9,2018-03-09,68
"MD",38.984314,-76.940369,38,"yedoensis",0,322.5,8,-2.5,2018,3,10,2018-03-10,69
"MD",38.984661,-76.93821,24,"yedoensis",0,329.5,8.5,-1.5,2018,3,12,2018-03-12,71
"MD",38.983994,-76.935974,21,"yedoensis",0,329.5,8.5,-1.5,2018,3,12,2018-03-12,71
"OR",44.935444,-123.031776,46,"serrulata",0,479,17.5,6,2018,3,13,2018-03-13,72
"OR",44.935444,-123.031776,46,"serrulata",1,479,17.5,6,2018,3,13,2018-03-13,72
"DC",38.908012,-77.072189,41,"serrulata",0,327.26,7.79,-0.51,2018,3,13,2018-03-13,72
"MD",38.984661,-76.93821,24,"yedoensis",0,332.75,6.5,0,2018,3,13,2018-03-13,72
"MD",38.991508,-76.950378,40,"yedoensis",0,324.25,6,-0.5,2018,3,13,2018-03-13,72
"MD",38.984314,-76.940369,38,"yedoensis",0,332.75,6.5,0,2018,3,13,2018-03-13,72
"MD",38.982372,-76.939468,31,"yedoensis",0,332.75,6.5,0,2018,3,13,2018-03-13,72
"MD",38.988239,-76.943115,40,"yedoensis",1,324.25,6,-0.5,2018,3,13,2018-03-13,72
"MD",38.988239,-76.943115,40,"yedoensis",0,324.25,6,-0.5,2018,3,13,2018-03-13,72
"MD",38.986008,-76.938278,26,"yedoensis",0,332.75,6.5,0,2018,3,13,2018-03-13,72
"MD",38.989643,-76.940872,26,"yedoensis",0,324.25,6,-0.5,2018,3,13,2018-03-13,72
"MD",38.989643,-76.940872,26,"yedoensis",1,324.25,6,-0.5,2018,3,13,2018-03-13,72
"MD",38.984295,-76.944366,50,"yedoensis",0,324.25,6,-0.5,2018,3,13,2018-03-13,72
"DC",38.908012,-77.072189,41,"serrulata",0,329.49,5.71,-1.24,2018,3,14,2018-03-14,73
"MD",38.983994,-76.935974,21,"yedoensis",0,335.75,7,-1,2018,3,14,2018-03-14,73
"MD",38.982372,-76.939468,31,"yedoensis",0,335.75,7,-1,2018,3,14,2018-03-14,73
"MD",38.992157,-76.943802,37,"yedoensis",1,327,6.5,-1,2018,3,14,2018-03-14,73
"MD",38.984314,-76.940369,38,"yedoensis",0,335.75,7,-1,2018,3,14,2018-03-14,73
"MD",38.985867,-76.947266,51,"yedoensis",0,327,6.5,-1,2018,3,14,2018-03-14,73
"MD",38.986008,-76.938278,26,"yedoensis",0,335.75,7,-1,2018,3,14,2018-03-14,73
"MD",38.984295,-76.944366,50,"yedoensis",0,327,6.5,-1,2018,3,14,2018-03-14,73
"MD",38.98613,-76.938805,26,"yedoensis",0,335.75,7,-1,2018,3,14,2018-03-14,73
"MD",38.988239,-76.943115,40,"yedoensis",0,327,6.5,-1,2018,3,14,2018-03-14,73
"DC",38.908012,-77.072189,41,"serrulata",0,334.57,11.48,-1.33,2018,3,15,2018-03-15,74
"NY",40.866119,-73.879341,25,"yedoensis",0,240.75,7.5,-0.5,2018,3,15,2018-03-15,74
"NY",40.866119,-73.879341,25,"yedoensis",0,245,7.5,-3,2018,3,17,2018-03-17,76
"DC",38.909508,-77.07354,40,"serrulata",0,350.75,14,-1,2018,3,19,2018-03-19,78
"OR",44.935444,-123.031776,46,"serrulata",1,528.5,14.5,-1,2018,3,20,2018-03-20,79
"NY",40.866119,-73.879341,25,"yedoensis",0,250.5,4.5,-2,2018,3,20,2018-03-20,79
"DC",38.908012,-77.072189,41,"serrulata",0,354.89,1.99,-0.67,2018,3,21,2018-03-21,80
"DC",38.909508,-77.07354,40,"serrulata",0,358.75,4,-0.5,2018,3,22,2018-03-22,81
"DC",38.908012,-77.072189,41,"serrulata",0,358.79,8.16,-0.36,2018,3,22,2018-03-22,81
"NC",35.177742,-80.848755,197,"yedoensis",1,665,15,-1,2018,3,23,2018-03-23,82
"DC",38.908012,-77.072189,41,"serrulata",0,371.57,8.18,-1.02,2018,3,25,2018-03-25,84
"MD",38.984314,-76.940369,38,"yedoensis",0,378.75,9,-0.5,2018,3,25,2018-03-25,84
"MD",38.984295,-76.944366,50,"yedoensis",0,368,9,-1,2018,3,25,2018-03-25,84
"MD",38.984661,-76.93821,24,"yedoensis",0,382.5,8.5,-1,2018,3,26,2018-03-26,85
"MD",38.988239,-76.943115,40,"yedoensis",0,371.5,8.5,-1.5,2018,3,26,2018-03-26,85
"MD",38.989643,-76.940872,26,"yedoensis",0,371.5,8.5,-1.5,2018,3,26,2018-03-26,85
"MD",38.989643,-76.940872,26,"yedoensis",1,371.5,8.5,-1.5,2018,3,26,2018-03-26,85
"MO",39.032318,-94.59211,272,"serrulata",0,322.75,11,4.5,2018,3,27,2018-03-27,86
"DC",38.908012,-77.072189,41,"serrulata",0,378.95,7.91,-1,2018,3,27,2018-03-27,86
"MD",38.984661,-76.93821,24,"yedoensis",0,386.5,8.5,-0.5,2018,3,27,2018-03-27,86
"MD",38.991508,-76.950378,40,"yedoensis",0,375.25,8.5,-1,2018,3,27,2018-03-27,86
"MD",38.983994,-76.935974,21,"yedoensis",0,386.5,8.5,-0.5,2018,3,27,2018-03-27,86
"MD",38.983994,-76.935974,21,"yedoensis",1,386.5,8.5,-0.5,2018,3,27,2018-03-27,86
"MD",38.992157,-76.943802,37,"yedoensis",0,375.25,8.5,-1,2018,3,27,2018-03-27,86
"MD",38.984314,-76.940369,38,"yedoensis",0,386.5,8.5,-0.5,2018,3,27,2018-03-27,86
"MD",38.982372,-76.939468,31,"yedoensis",0,386.5,8.5,-0.5,2018,3,27,2018-03-27,86
"MD",38.986008,-76.938278,26,"yedoensis",0,386.5,8.5,-0.5,2018,3,27,2018-03-27,86
"MD",38.989643,-76.940872,26,"yedoensis",0,375.25,8.5,-1,2018,3,27,2018-03-27,86
"MD",38.984295,-76.944366,50,"yedoensis",0,375.25,8.5,-1,2018,3,27,2018-03-27,86
"MD",38.98613,-76.938805,26,"yedoensis",0,386.5,8.5,-0.5,2018,3,27,2018-03-27,86
"DC",38.908012,-77.072189,41,"serrulata",0,386.36,13.27,1.55,2018,3,28,2018-03-28,87
"NY",40.866119,-73.879341,25,"yedoensis",0,282.75,10.5,1.5,2018,3,28,2018-03-28,87
"MD",38.984661,-76.93821,24,"yedoensis",0,392.5,9.5,2.5,2018,3,28,2018-03-28,87
"MD",38.983994,-76.935974,21,"yedoensis",0,392.5,9.5,2.5,2018,3,28,2018-03-28,87
"MD",38.982372,-76.939468,31,"yedoensis",0,392.5,9.5,2.5,2018,3,28,2018-03-28,87
"MD",38.984314,-76.940369,38,"yedoensis",0,392.5,9.5,2.5,2018,3,28,2018-03-28,87
"MD",38.988239,-76.943115,40,"yedoensis",1,381,9.5,2,2018,3,28,2018-03-28,87
"MD",38.985867,-76.947266,51,"yedoensis",0,381,9.5,2,2018,3,28,2018-03-28,87
"MD",38.988239,-76.943115,40,"yedoensis",0,381,9.5,2,2018,3,28,2018-03-28,87
"MD",38.984314,-76.940369,38,"yedoensis",0,420.5,24.5,8,2018,3,30,2018-03-30,89
"MD",38.989643,-76.940872,26,"yedoensis",1,408.75,24.5,7.5,2018,3,30,2018-03-30,89
"MD",38.982372,-76.939468,31,"yedoensis",1,443.25,17,6.5,2018,4,1,2018-04-01,91
"MD",38.984661,-76.93821,24,"yedoensis",1,453,15,4.5,2018,4,2,2018-04-02,92
"MD",38.983994,-76.935974,21,"yedoensis",1,453,15,4.5,2018,4,2,2018-04-02,92
"MD",38.991508,-76.950378,40,"yedoensis",0,440.75,15,4,2018,4,2,2018-04-02,92
"MD",38.985867,-76.947266,51,"yedoensis",1,440.75,15,4,2018,4,2,2018-04-02,92
"MD",38.989643,-76.940872,26,"yedoensis",1,440.75,15,4,2018,4,2,2018-04-02,92
"DC",38.909508,-77.07354,40,"serrulata",0,452.5,10,5,2018,4,3,2018-04-03,93
"DC",38.908012,-77.072189,41,"serrulata",0,454.99,13.96,4.95,2018,4,3,2018-04-03,93
"MD",38.984661,-76.93821,24,"yedoensis",1,460.5,10,5,2018,4,3,2018-04-03,93
"MD",38.991508,-76.950378,40,"yedoensis",0,448,9.5,5,2018,4,3,2018-04-03,93
"MD",38.983994,-76.935974,21,"yedoensis",1,460.5,10,5,2018,4,3,2018-04-03,93
"MD",38.984314,-76.940369,38,"yedoensis",1,460.5,10,5,2018,4,3,2018-04-03,93
"MD",38.982372,-76.939468,31,"yedoensis",1,460.5,10,5,2018,4,3,2018-04-03,93
"MD",38.988239,-76.943115,40,"yedoensis",1,448,9.5,5,2018,4,3,2018-04-03,93
"MD",38.986008,-76.938278,26,"yedoensis",1,460.5,10,5,2018,4,3,2018-04-03,93
"MD",38.989643,-76.940872,26,"yedoensis",1,448,9.5,5,2018,4,3,2018-04-03,93
"MD",38.989643,-76.940872,26,"yedoensis",0,448,9.5,5,2018,4,3,2018-04-03,93
"MD",38.984295,-76.944366,50,"yedoensis",1,448,9.5,5,2018,4,3,2018-04-03,93
"MD",38.98613,-76.938805,26,"yedoensis",1,460.5,10,5,2018,4,3,2018-04-03,93
"VA",36.649811,-81.575768,1421,"pensylvanica",0,323.5,12.5,6,2018,4,3,2018-04-03,93
"MD",38.983994,-76.935974,21,"yedoensis",1,472.25,18,5.5,2018,4,4,2018-04-04,94
"MD",38.982372,-76.939468,31,"yedoensis",1,472.25,18,5.5,2018,4,4,2018-04-04,94
"MD",38.992157,-76.943802,37,"yedoensis",1,459.75,18,5.5,2018,4,4,2018-04-04,94
"MD",38.985867,-76.947266,51,"yedoensis",1,459.75,18,5.5,2018,4,4,2018-04-04,94
"MD",38.986008,-76.938278,26,"yedoensis",0,472.25,18,5.5,2018,4,4,2018-04-04,94
"MD",38.984295,-76.944366,50,"yedoensis",0,459.75,18,5.5,2018,4,4,2018-04-04,94
"MD",38.988239,-76.943115,40,"yedoensis",1,459.75,18,5.5,2018,4,4,2018-04-04,94
"DC",38.909508,-77.07354,40,"serrulata",0,473.25,17.5,1,2018,4,5,2018-04-05,95
"MD",38.984314,-76.940369,38,"yedoensis",1,491.25,16.5,3.5,2018,4,6,2018-04-06,96
"DC",38.908012,-77.072189,41,"serrulata",0,494.73,10.66,3.79,2018,4,7,2018-04-07,97
"DC",38.909508,-77.07354,40,"serrulata",0,498.5,8,0,2018,4,8,2018-04-08,98
"MD",38.989643,-76.940872,26,"yedoensis",1,494.25,8,0,2018,4,8,2018-04-08,98
"OR",44.935444,-123.031776,46,"serrulata",1,698.75,15.5,4.5,2018,4,9,2018-04-09,99
"DC",38.909508,-77.07354,40,"serrulata",0,503.5,8.5,1.5,2018,4,9,2018-04-09,99
"MD",38.984661,-76.93821,24,"yedoensis",1,512.25,8.5,1.5,2018,4,9,2018-04-09,99
"MD",38.984295,-76.944366,50,"yedoensis",1,499.25,8.5,1.5,2018,4,9,2018-04-09,99
"DC",38.909508,-77.07354,40,"serrulata",0,509,9,2,2018,4,10,2018-04-10,100
"DC",38.908012,-77.072189,41,"serrulata",0,511.1,12.06,2.01,2018,4,10,2018-04-10,100
"MD",38.984661,-76.93821,24,"yedoensis",1,518.25,9.5,2.5,2018,4,10,2018-04-10,100
"MD",38.991508,-76.950378,40,"yedoensis",1,505,9.5,2,2018,4,10,2018-04-10,100
"MD",38.983994,-76.935974,21,"yedoensis",1,518.25,9.5,2.5,2018,4,10,2018-04-10,100
"MD",38.984314,-76.940369,38,"yedoensis",1,518.25,9.5,2.5,2018,4,10,2018-04-10,100
"MD",38.982372,-76.939468,31,"yedoensis",1,518.25,9.5,2.5,2018,4,10,2018-04-10,100
"MD",38.988239,-76.943115,40,"yedoensis",1,505,9.5,2,2018,4,10,2018-04-10,100
"MD",38.986008,-76.938278,26,"yedoensis",1,518.25,9.5,2.5,2018,4,10,2018-04-10,100
"MD",38.989643,-76.940872,26,"yedoensis",1,505,9.5,2,2018,4,10,2018-04-10,100
"MD",38.984295,-76.944366,50,"yedoensis",1,505,9.5,2,2018,4,10,2018-04-10,100
"DC",38.908012,-77.072189,41,"serrulata",1,519.39,14.48,2.09,2018,4,11,2018-04-11,101
"NY",40.866119,-73.879341,25,"yedoensis",0,368.25,10.5,-0.5,2018,4,11,2018-04-11,101
"MD",38.983994,-76.935974,21,"yedoensis",1,525.75,13,2,2018,4,11,2018-04-11,101
"MD",38.982372,-76.939468,31,"yedoensis",1,525.75,13,2,2018,4,11,2018-04-11,101
"MD",38.992157,-76.943802,37,"yedoensis",0,512.25,12.5,2,2018,4,11,2018-04-11,101
"MD",38.988239,-76.943115,40,"yedoensis",1,512.25,12.5,2,2018,4,11,2018-04-11,101
"MD",38.985867,-76.947266,51,"yedoensis",1,512.25,12.5,2,2018,4,11,2018-04-11,101
"MD",38.986008,-76.938278,26,"yedoensis",0,525.75,13,2,2018,4,11,2018-04-11,101
"MD",38.989643,-76.940872,26,"yedoensis",1,512.25,12.5,2,2018,4,11,2018-04-11,101
"MD",38.984295,-76.944366,50,"yedoensis",1,512.25,12.5,2,2018,4,11,2018-04-11,101
"MO",39.032318,-94.59211,272,"serrulata",1,397.5,27,10.5,2018,4,12,2018-04-12,102
"MD",38.984314,-76.940369,38,"yedoensis",1,537.75,19.5,4.5,2018,4,12,2018-04-12,102
"MD",38.984295,-76.944366,50,"yedoensis",1,524,19,4.5,2018,4,12,2018-04-12,102
"DC",38.908012,-77.072189,41,"serrulata",1,554.63,29.81,11.08,2018,4,13,2018-04-13,103
"NJ",40.73381,-74.668793,82,"serrulata",1,283.75,22.5,6,2018,4,13,2018-04-13,103
"MD",38.984661,-76.93821,24,"yedoensis",1,580,30,16,2018,4,14,2018-04-14,104
"DC",38.909508,-77.07354,40,"serrulata",1,600.25,16.5,7,2018,4,16,2018-04-16,106
"MD",38.984661,-76.93821,24,"yedoensis",1,609.75,16.5,7,2018,4,16,2018-04-16,106
"MD",38.982372,-76.939468,31,"yedoensis",1,609.75,16.5,7,2018,4,16,2018-04-16,106
"MD",38.986008,-76.938278,26,"yedoensis",0,609.75,16.5,7,2018,4,16,2018-04-16,106
"MD",38.989643,-76.940872,26,"yedoensis",1,595.75,16.5,7,2018,4,16,2018-04-16,106
"DC",38.909508,-77.07354,40,"serrulata",1,608,12,3.5,2018,4,17,2018-04-17,107
"DC",38.908012,-77.072189,41,"serrulata",0,609.81,8.95,3.62,2018,4,17,2018-04-17,107
"DC",38.908012,-77.072189,41,"serrulata",1,609.81,8.95,3.62,2018,4,17,2018-04-17,107
"MD",38.984661,-76.93821,24,"yedoensis",1,617.75,12,4,2018,4,17,2018-04-17,107
"MD",38.991508,-76.950378,40,"yedoensis",1,603.5,12,3.5,2018,4,17,2018-04-17,107
"MD",38.984314,-76.940369,38,"yedoensis",1,617.75,12,4,2018,4,17,2018-04-17,107
"MD",38.988239,-76.943115,40,"yedoensis",1,603.5,12,3.5,2018,4,17,2018-04-17,107
"MD",38.988239,-76.943115,40,"yedoensis",0,603.5,12,3.5,2018,4,17,2018-04-17,107
"MD",38.986008,-76.938278,26,"yedoensis",1,617.75,12,4,2018,4,17,2018-04-17,107
"MD",38.989643,-76.940872,26,"yedoensis",1,603.5,12,3.5,2018,4,17,2018-04-17,107
"MD",38.984295,-76.944366,50,"yedoensis",1,603.5,12,3.5,2018,4,17,2018-04-17,107
"NY",40.866119,-73.879341,25,"yedoensis",1,439,11,2.5,2018,4,18,2018-04-18,108
"MD",38.983994,-76.935974,21,"yedoensis",1,624.5,12,1.5,2018,4,18,2018-04-18,108
"MD",38.983994,-76.935974,21,"yedoensis",0,624.5,12,1.5,2018,4,18,2018-04-18,108
"MD",38.982372,-76.939468,31,"yedoensis",1,624.5,12,1.5,2018,4,18,2018-04-18,108
"MD",38.992157,-76.943802,37,"yedoensis",0,610,12,1,2018,4,18,2018-04-18,108
"MD",38.985867,-76.947266,51,"yedoensis",1,610,12,1,2018,4,18,2018-04-18,108
"MD",38.985867,-76.947266,51,"yedoensis",0,610,12,1,2018,4,18,2018-04-18,108
"MD",38.984295,-76.944366,50,"yedoensis",1,610,12,1,2018,4,18,2018-04-18,108
"MD",38.988239,-76.943115,40,"yedoensis",1,610,12,1,2018,4,18,2018-04-18,108
"MD",38.983994,-76.935974,21,"yedoensis",1,634.5,16,4,2018,4,19,2018-04-19,109
"MD",38.988239,-76.943115,40,"yedoensis",1,620,16,4,2018,4,19,2018-04-19,109
"NJ",40.733265,-74.666374,82,"serrulata",1,332,8,0.5,2018,4,20,2018-04-20,110
"NJ",40.733265,-74.666374,82,"serrulata",0,332,8,0.5,2018,4,20,2018-04-20,110
"NJ",40.733189,-74.669708,87,"serrulata",1,345.75,8.5,1,2018,4,20,2018-04-20,110
"MD",38.984314,-76.940369,38,"yedoensis",1,643.25,15,2.5,2018,4,20,2018-04-20,110
"DC",38.908012,-77.072189,41,"serrulata",1,646.21,16.9,1.91,2018,4,21,2018-04-21,111
"MD",38.984661,-76.93821,24,"yedoensis",1,664.25,18,6,2018,4,22,2018-04-22,112
"MD",38.989643,-76.940872,26,"yedoensis",1,649.25,18,6,2018,4,22,2018-04-22,112
"MD",38.991508,-76.950378,40,"yedoensis",1,663,19.5,8,2018,4,23,2018-04-23,113
"MD",38.983994,-76.935974,21,"yedoensis",1,678.25,20,8,2018,4,23,2018-04-23,113
"MD",38.984314,-76.940369,38,"yedoensis",0,678.25,20,8,2018,4,23,2018-04-23,113
"MD",38.982372,-76.939468,31,"yedoensis",0,678.25,20,8,2018,4,23,2018-04-23,113
"MD",38.984295,-76.944366,50,"yedoensis",1,663,19.5,8,2018,4,23,2018-04-23,113
"NY",40.866119,-73.879341,25,"yedoensis",1,493,18.5,4.5,2018,4,24,2018-04-24,114
"MD",38.984661,-76.93821,24,"yedoensis",1,693.25,19.5,10.5,2018,4,24,2018-04-24,114
"MD",38.983994,-76.935974,21,"yedoensis",1,693.25,19.5,10.5,2018,4,24,2018-04-24,114
"MD",38.982372,-76.939468,31,"yedoensis",1,693.25,19.5,10.5,2018,4,24,2018-04-24,114
"MD",38.991508,-76.950378,40,"yedoensis",1,677.75,19,10.5,2018,4,24,2018-04-24,114
"MD",38.984314,-76.940369,38,"yedoensis",1,693.25,19.5,10.5,2018,4,24,2018-04-24,114
"MD",38.982372,-76.939468,31,"yedoensis",0,693.25,19.5,10.5,2018,4,24,2018-04-24,114
"MD",38.988239,-76.943115,40,"yedoensis",0,677.75,19,10.5,2018,4,24,2018-04-24,114
"MD",38.985867,-76.947266,51,"yedoensis",1,677.75,19,10.5,2018,4,24,2018-04-24,114
"MD",38.986008,-76.938278,26,"yedoensis",1,693.25,19.5,10.5,2018,4,24,2018-04-24,114
"MD",38.989643,-76.940872,26,"yedoensis",0,677.75,19,10.5,2018,4,24,2018-04-24,114
"MD",38.989643,-76.940872,26,"yedoensis",1,677.75,19,10.5,2018,4,24,2018-04-24,114
"MD",38.988239,-76.943115,40,"yedoensis",1,677.75,19,10.5,2018,4,24,2018-04-24,114
"NJ",40.733265,-74.666374,82,"serrulata",1,378.25,17.5,5.5,2018,4,25,2018-04-25,115
"NJ",40.73381,-74.668793,82,"serrulata",1,391,17,6,2018,4,25,2018-04-25,115
"MD",38.988239,-76.943115,40,"yedoensis",1,692.75,18,12,2018,4,25,2018-04-25,115
"MD",38.984295,-76.944366,50,"yedoensis",0,692.75,18,12,2018,4,25,2018-04-25,115
"NJ",40.733265,-74.666374,82,"serrulata",1,391.25,16.5,9.5,2018,4,26,2018-04-26,116
"NJ",40.733265,-74.666374,82,"serrulata",0,415.25,15.5,8,2018,4,28,2018-04-28,118
"DC",38.909508,-77.07354,40,"serrulata",0,210.5,6,0,2019,3,1,2019-03-01,60
"DC",38.909508,-77.07354,40,"serrulata",0,213.25,5,0.5,2019,3,2,2019-03-02,61
"DC",38.909508,-77.07354,40,"serrulata",0,217.75,7.5,1.5,2019,3,3,2019-03-03,62
"DC",38.909508,-77.07354,40,"serrulata",0,220.5,5.5,0,2019,3,4,2019-03-04,63
"DC",38.909508,-77.07354,40,"serrulata",0,221,5,-4,2019,3,5,2019-03-05,64
"DC",38.909508,-77.07354,40,"serrulata",0,221,3,-6.5,2019,3,6,2019-03-06,65
"DC",38.909508,-77.07354,40,"serrulata",0,221,2,-6.5,2019,3,7,2019-03-07,66
"NY",40.73082,-73.99733,6,"serrulata",0,130.6,0.2,-8.99,2019,3,7,2019-03-07,66
"NY",40.73082,-73.99733,6,"yedoensis",0,130.6,0.2,-8.99,2019,3,7,2019-03-07,66
"DC",38.909508,-77.07354,40,"serrulata",0,222.25,5.5,-3,2019,3,8,2019-03-08,67
"DC",38.909508,-77.07354,40,"serrulata",0,224.5,4.5,0,2019,3,9,2019-03-09,68
"NY",40.73082,-73.99733,6,"serrulata",0,133.82,8.83,-2.38,2019,3,9,2019-03-09,68
"NY",40.73082,-73.99733,6,"yedoensis",0,133.82,8.83,-2.38,2019,3,9,2019-03-09,68
"DC",38.909508,-77.07354,40,"serrulata",0,229.75,8.5,2,2019,3,10,2019-03-10,69
"DC",38.909508,-77.07354,40,"serrulata",0,240.25,16,5,2019,3,11,2019-03-11,70
"DC",38.909508,-77.07354,40,"serrulata",0,248.25,14,2,2019,3,12,2019-03-12,71
"DC",38.909508,-77.07354,40,"serrulata",0,253.75,13,-2,2019,3,13,2019-03-13,72
"NY",40.866119,-73.879341,25,"yedoensis",0,138.25,7.5,-2.5,2019,3,13,2019-03-13,72
"DC",38.909508,-77.07354,40,"serrulata",0,263.5,18.5,1,2019,3,14,2019-03-14,73
"DC",38.909508,-77.07354,40,"serrulata",0,280.5,24.5,9.5,2019,3,15,2019-03-15,74
"DC",38.909508,-77.07354,40,"serrulata",0,293.5,20.5,5.5,2019,3,16,2019-03-16,75
"DC",38.908012,-77.072189,41,"serrulata",0,295.41,14.23,5.69,2019,3,16,2019-03-16,75
"DC",38.908012,-77.072189,41,"serrulata",0,300.97,11.29,-0.16,2019,3,17,2019-03-17,76
"MA",42.23539,-71.146767,30,"cerasus",0,109,8,-1.5,2019,3,17,2019-03-17,76
"DC",38.909508,-77.07354,40,"serrulata",0,306.25,10.5,1.5,2019,3,18,2019-03-18,77
"DC",38.909508,-77.07354,40,"serrulata",0,310.5,10,-1.5,2019,3,19,2019-03-19,78
"NY",40.866119,-73.879341,25,"yedoensis",0,178.25,9,-1.5,2019,3,19,2019-03-19,78
"VA",36.649811,-81.575768,1421,"pensylvanica",0,213.25,1,-7.5,2019,3,19,2019-03-19,78
"DC",38.909508,-77.07354,40,"serrulata",0,316,12,-1,2019,3,20,2019-03-20,79
"DC",38.909508,-77.07354,40,"serrulata",0,322.75,11,2.5,2019,3,21,2019-03-21,80
"DC",38.908012,-77.072189,41,"serrulata",0,322.63,8.86,2.34,2019,3,21,2019-03-21,80
"DC",38.909508,-77.07354,40,"serrulata",0,330.25,10,5,2019,3,22,2019-03-22,81
"DC",38.909508,-77.07354,40,"serrulata",0,336.75,11.5,1.5,2019,3,23,2019-03-23,82
"DC",38.908012,-77.072189,41,"serrulata",0,337.38,11.63,1.69,2019,3,23,2019-03-23,82
"DC",38.909508,-77.07354,40,"serrulata",0,343.5,14,-0.5,2019,3,24,2019-03-24,83
"DC",38.908012,-77.072189,41,"serrulata",0,346.22,18.34,-0.66,2019,3,24,2019-03-24,83
"DC",38.909508,-77.07354,40,"serrulata",0,354,18,3,2019,3,25,2019-03-25,84
"DC",38.909508,-77.07354,40,"serrulata",0,362.25,14.5,2,2019,3,26,2019-03-26,85
"DC",38.909508,-77.07354,40,"serrulata",0,367,11,-1.5,2019,3,27,2019-03-27,86
"DC",38.908012,-77.072189,41,"serrulata",0,367.92,11.96,-1.33,2019,3,27,2019-03-27,86
"NY",40.866119,-73.879341,25,"yedoensis",0,223.75,7.5,-1,2019,3,27,2019-03-27,86
"DC",38.909508,-77.07354,40,"serrulata",0,373.5,13.5,-0.5,2019,3,28,2019-03-28,87
"DC",38.909508,-77.07354,40,"serrulata",0,384.75,18.5,4,2019,3,29,2019-03-29,88
"DC",38.908012,-77.072189,41,"serrulata",0,388.42,20.69,4.02,2019,3,29,2019-03-29,88
"DC",38.909508,-77.07354,40,"serrulata",0,400.5,22.5,9,2019,3,30,2019-03-30,89
"DC",38.908012,-77.072189,41,"serrulata",0,405.52,24.97,9.22,2019,3,30,2019-03-30,89
"DC",38.908012,-77.072189,41,"serrulata",1,405.52,24.97,9.22,2019,3,30,2019-03-30,89
"NY",40.73082,-73.99733,6,"serrulata",0,267.82,19.44,8.34,2019,3,30,2019-03-30,89
"DC",38.909508,-77.07354,40,"serrulata",0,415.25,22.5,7,2019,3,31,2019-03-31,90
"DC",38.908012,-77.072189,41,"serrulata",1,417.83,17.7,6.93,2019,3,31,2019-03-31,90
"DC",38.909508,-77.07354,40,"serrulata",0,422.5,14.5,0,2019,4,1,2019-04-01,91
"DC",38.909508,-77.07354,40,"serrulata",0,427.5,9.5,0.5,2019,4,2,2019-04-02,92
"DC",38.908012,-77.072189,41,"serrulata",0,428.09,10.44,0.36,2019,4,2,2019-04-02,92
"DC",38.909508,-77.07354,40,"serrulata",0,435,14.5,0.5,2019,4,3,2019-04-03,93
